# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/j8hwang/lab5/tagdirs/Oct4
#
# total peaks = 2203
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1733716.0
# Total tags in peaks = 45928.0
# Approximate IP efficiency = 2.65%
# tags per bp = 0.000795
# expected tags per peak = 0.060
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.024429e-07
# FDR tag threshold = 4.0
# number of putative peaks = 95516
#
# input tag directory = /home/j8hwang/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 90247
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3065
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = findPeaks /home/j8hwang/lab5/tagdirs/Oct4 -i /home/j8hwang/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-7982	17	44970695	44970769	+	51.9	0.786	8.000000	8.9	1.0	8.94	1.02e-05	6.24	2.06e-05	1.09
17-21551	17	46043830	46043904	+	51.9	0.714	6.000000	8.9	0.5	17.87	5.88e-08	5.11	9.32e-05	1.53
17-5589	17	48281604	48281678	+	51.9	0.769	9.000000	8.9	1.0	8.94	1.02e-05	5.46	5.66e-05	0.85
17-5601	17	48987283	48987357	+	51.9	0.667	9.000000	8.9	1.0	8.94	1.02e-05	5.96	2.94e-05	0.95
17-5610	17	50026685	50026759	+	51.9	0.786	9.000000	8.9	0.5	17.87	5.88e-08	5.75	3.82e-05	0.95
17-22557	17	50794822	50794896	+	51.9	0.900	6.000000	8.9	0.5	17.87	5.88e-08	8.39	1.99e-06	1.27
17-13198	17	51041033	51041107	+	51.9	0.643	7.000000	8.9	1.0	8.94	1.02e-05	8.95	1.17e-06	1.09
17-8347	17	51677955	51678029	+	51.9	0.588	8.000000	8.9	1.0	8.94	1.02e-05	5.59	4.75e-05	1.09
17-13251	17	52806193	52806267	+	51.9	0.909	7.000000	8.9	1.0	8.94	1.02e-05	6.69	1.19e-05	1.27
17-41533	17	53928614	53928688	+	51.9	0.750	5.000000	8.9	0.5	17.87	5.88e-08	15.47	1.18e-08	1.53
17-8403	17	54748009	54748083	+	51.9	0.900	8.000000	8.9	1.0	8.94	1.02e-05	9.38	7.29e-07	0.95
17-8425	17	56088571	56088645	+	51.9	0.750	8.000000	8.9	1.0	8.94	1.02e-05	6.14	2.33e-05	0.95
17-13554	17	56910759	56910833	+	51.9	0.818	7.000000	8.9	1.0	8.94	1.02e-05	5.20	8.19e-05	1.09
17-5728	17	57201369	57201443	+	51.9	0.556	9.000000	8.9	1.0	8.94	1.02e-05	6.24	2.06e-05	0.85
17-23333	17	57311563	57311637	+	51.9	0.688	6.000000	8.9	0.5	17.87	5.88e-08	5.78	3.68e-05	1.27
17-8564	17	58503734	58503808	+	51.9	0.667	8.000000	8.9	0.5	17.87	5.88e-08	11.03	1.96e-07	1.09
17-4106	17	58985943	58986017	+	51.9	0.909	10.000000	8.9	0.5	17.87	5.88e-08	8.76	1.40e-06	0.85
17-8568	17	59012965	59013039	+	51.9	0.526	8.000000	8.9	0.5	17.87	5.88e-08	6.11	2.42e-05	0.95
17-5740	17	62370372	62370446	+	51.9	0.524	9.000000	8.9	1.0	8.94	1.02e-05	14.18	2.44e-08	0.95
17-8586	17	62755454	62755528	+	51.9	0.750	8.000000	8.9	1.0	8.94	1.02e-05	6.47	1.54e-05	0.95
17-8601	17	63622935	63623009	+	51.9	0.714	8.000000	8.9	1.0	8.94	1.02e-05	7.20	2.16e-05	0.96
17-13719	17	63676449	63676523	+	51.9	0.786	7.000000	8.9	1.0	8.94	1.02e-05	6.02	2.72e-05	1.09
17-8602	17	63710079	63710153	+	51.9	0.769	8.000000	8.9	0.5	17.87	5.88e-08	5.59	4.75e-05	0.95
17-4122	17	64380864	64380938	+	51.9	0.632	10.000000	8.9	0.5	17.87	5.88e-08	6.92	9.12e-06	0.85
17-5771	17	64505634	64505708	+	51.9	0.625	9.000000	8.9	1.0	8.94	1.02e-05	6.17	2.23e-05	0.85
17-5781	17	65234796	65234870	+	51.9	0.909	9.000000	8.9	1.0	8.94	1.02e-05	7.89	3.25e-06	0.85
17-5791	17	65671862	65671936	+	51.9	0.818	9.000000	8.9	1.0	8.94	1.02e-05	5.09	9.62e-05	0.85
17-24017	17	66177807	66177881	+	51.9	0.909	6.000000	8.9	1.0	8.94	1.02e-05	5.82	9.44e-05	1.35
17-5820	17	66197230	66197304	+	51.9	0.833	9.000000	8.9	0.5	17.87	5.88e-08	5.39	6.27e-05	0.95
17-81266	17	66925178	66925252	+	51.9	0.692	4.000000	8.9	1.0	8.94	1.02e-05	8.95	1.17e-06	1.91
17-14005	17	67912797	67912871	+	51.9	0.625	7.000000	8.9	0.5	17.87	5.88e-08	6.08	2.52e-05	1.09
17-8753	17	69712585	69712659	+	51.9	0.857	8.000000	8.9	1.0	8.94	1.02e-05	7.94	3.09e-06	1.09
17-14063	17	69770949	69771023	+	51.9	0.750	7.000000	8.9	1.0	8.94	1.02e-05	7.73	3.81e-06	1.09
17-5919	17	71196279	71196353	+	51.9	0.750	9.000000	8.9	1.0	8.94	1.02e-05	5.27	7.42e-05	0.85
17-8835	17	71338786	71338860	+	51.9	0.857	8.000000	8.9	0.5	17.87	5.88e-08	5.22	7.92e-05	1.09
17-14242	17	71954145	71954219	+	51.9	0.786	7.000000	8.9	0.5	17.87	5.88e-08	7.01	8.32e-06	1.09
17-5934	17	72479452	72479526	+	51.9	0.900	9.000000	8.9	0.5	17.87	5.88e-08	6.88	9.55e-06	0.85
17-5942	17	73754380	73754454	+	51.9	0.846	9.000000	8.9	1.0	8.94	1.02e-05	5.62	4.58e-05	0.85
17-8872	17	73760000	73760074	+	51.9	0.769	8.000000	8.9	1.0	8.94	1.02e-05	7.35	5.69e-06	0.95
17-8883	17	74209228	74209302	+	51.9	0.667	8.000000	8.9	0.5	17.87	5.88e-08	5.11	9.32e-05	0.95
17-5964	17	74981748	74981822	+	51.9	0.643	9.000000	8.9	1.0	8.94	1.02e-05	6.05	2.62e-05	0.85
17-8935	17	75206469	75206543	+	51.9	0.688	8.000000	9.9	1.0	9.93	1.13e-06	6.40	1.68e-05	1.09
17-8936	17	75290365	75290439	+	51.9	0.857	8.000000	8.9	1.0	8.94	1.02e-05	7.46	1.69e-05	1.12
17-14430	17	75464468	75464542	+	51.9	0.588	7.000000	8.9	1.0	8.94	1.02e-05	5.54	5.10e-05	1.09
17-25213	17	75563389	75563463	+	51.9	0.769	6.000000	8.9	1.0	8.94	1.02e-05	6.14	2.33e-05	1.27
17-4231	17	75587382	75587456	+	51.9	0.579	10.000000	8.9	1.0	8.94	1.02e-05	5.70	4.11e-05	0.95
17-14504	17	78679084	78679158	+	51.9	0.818	7.000000	8.9	1.0	8.94	1.02e-05	6.27	1.98e-05	1.09
17-4240	17	78817061	78817135	+	51.9	0.625	10.000000	8.9	1.0	8.94	1.02e-05	6.81	1.04e-05	0.85
17-5995	17	79178496	79178570	+	51.9	0.667	9.000000	8.9	0.5	17.87	5.88e-08	6.05	2.62e-05	0.85
17-9000	17	79560493	79560567	+	51.9	0.643	8.000000	8.9	0.5	17.87	5.88e-08	6.51	1.48e-05	0.95
17-9038	17	80158612	80158686	+	51.9	0.714	8.000000	8.9	1.0	8.94	1.02e-05	5.27	7.42e-05	0.95
17-14745	17	80738924	80738998	+	51.9	0.857	7.000000	8.9	1.0	8.94	1.02e-05	5.16	8.74e-05	1.27
17-9101	17	81246563	81246637	+	51.9	0.526	8.000000	8.9	0.5	17.87	5.88e-08	11.56	1.33e-07	0.95
17-9106	17	81800784	81800858	+	51.9	0.846	8.000000	8.9	1.0	8.94	1.02e-05	11.03	1.96e-07	0.95
17-6065	17	82382122	82382196	+	51.9	0.625	9.000000	8.9	1.0	8.94	1.02e-05	7.78	3.61e-06	0.85
17-14815	17	82984770	82984844	+	51.9	0.818	7.000000	8.9	1.0	8.94	1.02e-05	8.10	2.63e-06	1.09
17-6141	17	84241502	84241576	+	51.9	0.588	9.000000	8.9	1.0	8.94	1.02e-05	5.22	7.92e-05	0.85
17-9232	17	84324367	84324441	+	51.9	0.750	8.000000	8.9	0.5	17.87	5.88e-08	5.34	6.71e-05	0.95
17-15034	17	84548368	84548442	+	51.9	0.846	7.000000	8.9	0.5	17.87	5.88e-08	7.26	6.27e-06	1.27
17-9300	17	85322698	85322772	+	51.9	0.692	8.000000	8.9	1.0	8.94	1.02e-05	5.81	3.55e-05	0.95
17-26895	17	86862548	86862622	+	51.9	0.900	6.000000	8.9	0.5	17.87	5.88e-08	6.88	9.55e-06	1.27
17-9396	17	87133840	87133914	+	51.9	0.667	8.000000	8.9	0.5	17.87	5.88e-08	5.32	6.94e-05	1.09
17-9397	17	87138505	87138579	+	51.9	0.562	8.000000	8.9	1.0	8.94	1.02e-05	5.16	8.74e-05	1.09
17-6250	17	87861098	87861172	+	51.9	0.500	9.000000	8.9	1.0	8.94	1.02e-05	7.35	5.69e-06	0.85
17-27359	17	88395690	88395764	+	51.9	0.818	6.000000	8.9	1.0	8.94	1.02e-05	6.51	1.48e-05	1.27
17-6287	17	88571189	88571263	+	51.9	0.818	9.000000	8.9	1.0	8.94	1.02e-05	5.73	3.96e-05	0.85
17-27481	17	88910671	88910745	+	51.9	0.833	6.000000	8.9	1.0	8.94	1.02e-05	6.73	1.14e-05	1.27
17-4419	17	89522071	89522145	+	51.9	0.765	10.000000	8.9	0.5	17.87	5.88e-08	7.84	3.43e-06	0.85
17-51348	17	89624215	89624289	+	51.9	0.900	5.000000	8.9	0.5	17.87	5.88e-08	12.28	8.09e-08	1.53
17-6297	17	90768163	90768237	+	51.9	0.526	9.000000	8.9	0.5	17.87	5.88e-08	5.36	6.49e-05	0.85
17-9545	17	91301846	91301920	+	51.9	0.909	8.000000	8.9	1.0	8.94	1.02e-05	9.16	8.79e-07	0.95
17-6311	17	93404017	93404091	+	51.9	0.562	9.000000	8.9	1.0	8.94	1.02e-05	10.73	2.45e-07	0.85
17-6312	17	93437167	93437241	+	51.9	0.688	9.000000	8.9	0.5	17.87	5.88e-08	6.65	1.25e-05	0.85
17-15613	17	94486489	94486563	+	51.9	0.833	7.000000	9.9	1.0	9.93	1.13e-06	10.54	2.83e-07	1.27
17-27804	17	94854091	94854165	+	51.9	0.750	6.000000	8.9	0.5	17.87	5.88e-08	7.44	5.16e-06	1.27
17-9601	17	3585628	3585702	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	7.46	1.69e-05	0.96
17-9602	17	3591711	3591785	+	46.1	0.833	7.000000	8.9	1.0	8.94	1.02e-05	6.83	3.12e-05	1.12
17-9603	17	3610327	3610401	+	46.1	0.692	7.000000	7.9	0.5	15.89	9.40e-07	6.58	4.07e-05	0.96
17-9608	17	3695192	3695266	+	46.1	0.727	7.000000	7.9	0.5	15.89	9.40e-07	7.73	1.31e-05	0.96
17-9619	17	4282774	4282848	+	46.1	0.526	7.000000	7.9	0.5	15.89	9.40e-07	6.46	4.62e-05	0.96
17-9623	17	4471824	4471898	+	46.1	0.750	7.000000	7.9	1.0	7.94	8.32e-05	7.15	2.26e-05	0.96
17-9624	17	4484362	4484436	+	46.1	0.643	7.000000	7.9	0.5	15.89	9.40e-07	9.62	2.46e-06	0.96
17-4453	17	4560820	4560894	+	46.1	0.812	9.000000	9.9	0.5	19.86	3.26e-09	7.56	1.53e-05	0.84
17-6339	17	4748384	4748458	+	46.1	0.474	8.000000	7.9	1.0	7.94	8.32e-05	6.83	3.12e-05	0.96
17-4464	17	5781809	5781883	+	46.1	0.562	9.000000	7.9	0.5	15.89	9.40e-07	5.85	9.10e-05	0.84
17-6387	17	5862420	5862494	+	46.1	0.632	8.000000	7.9	1.0	7.94	8.32e-05	7.20	2.16e-05	0.96
17-15947	17	5868117	5868191	+	46.1	0.533	6.000000	7.9	0.5	15.89	9.40e-07	7.15	2.26e-05	1.12
17-16023	17	6416057	6416131	+	46.1	0.889	6.000000	7.9	1.0	7.94	8.32e-05	9.29	3.18e-06	1.12
17-28865	17	7273407	7273481	+	46.1	0.889	5.000000	7.9	1.0	7.94	8.32e-05	6.74	3.42e-05	1.35
17-16189	17	8162635	8162709	+	46.1	0.889	6.000000	7.9	1.0	7.94	8.32e-05	10.69	1.15e-06	1.12
17-29176	17	8867569	8867643	+	46.1	0.800	5.000000	7.9	0.5	15.89	9.40e-07	5.91	8.43e-05	1.35
17-4512	17	8929080	8929154	+	46.1	0.864	9.000000	7.9	1.0	7.94	8.32e-05	5.91	8.43e-05	0.84
17-4514	17	9066795	9066869	+	46.1	0.692	9.000000	7.9	0.5	15.89	9.40e-07	9.62	2.46e-06	0.84
17-29295	17	9752415	9752489	+	46.1	0.727	5.000000	7.9	1.0	7.94	8.32e-05	5.82	9.44e-05	1.35
17-9879	17	9970608	9970682	+	46.1	0.571	7.000000	7.9	1.0	7.94	8.32e-05	5.88	8.76e-05	0.96
17-29370	17	10067929	10068003	+	46.1	0.727	5.000000	7.9	1.0	7.94	8.32e-05	6.79	3.27e-05	1.35
17-6494	17	11077803	11077877	+	46.1	0.800	8.000000	7.9	1.0	7.94	8.32e-05	6.70	3.57e-05	0.84
17-6495	17	11127393	11127467	+	46.1	0.750	8.000000	7.9	0.5	15.89	9.40e-07	7.40	1.78e-05	0.84
17-9926	17	11500758	11500832	+	46.1	0.900	7.000000	7.9	0.5	15.89	9.40e-07	11.38	7.31e-07	0.96
17-29931	17	12280858	12280932	+	46.1	0.615	5.000000	7.9	1.0	7.94	8.32e-05	7.20	2.16e-05	1.35
17-9983	17	12288394	12288468	+	46.1	0.800	7.000000	7.9	1.0	7.94	8.32e-05	8.27	2.65e-05	0.97
17-9998	17	12848170	12848244	+	46.1	0.941	7.000000	7.9	1.0	7.94	8.32e-05	6.19	6.17e-05	0.96
17-6547	17	13015761	13015835	+	46.1	0.571	8.000000	7.9	1.0	7.94	8.32e-05	6.46	4.62e-05	0.84
17-6551	17	13557019	13557093	+	46.1	0.643	8.000000	7.9	1.0	7.94	8.32e-05	7.20	2.16e-05	0.96
17-10040	17	13816334	13816408	+	46.1	0.615	7.000000	7.9	1.0	7.94	8.32e-05	6.58	4.07e-05	0.96
17-4563	17	13845913	13845987	+	46.1	0.643	9.000000	7.9	0.5	15.89	9.40e-07	7.67	1.38e-05	0.84
17-10061	17	14669065	14669139	+	46.1	0.750	7.000000	7.9	1.0	7.94	8.32e-05	8.08	8.50e-06	0.96
17-4568	17	14792042	14792116	+	46.1	0.600	9.000000	7.9	0.5	15.89	9.40e-07	5.91	8.43e-05	0.84
17-4569	17	14840662	14840736	+	46.1	0.769	9.000000	7.9	0.5	15.89	9.40e-07	11.03	9.21e-07	0.84
17-4570	17	14975028	14975102	+	46.1	0.900	9.000000	7.9	0.5	15.89	9.40e-07	32.08	2.89e-10	0.84
17-6586	17	15283185	15283259	+	46.1	0.769	8.000000	7.9	1.0	7.94	8.32e-05	5.98	7.81e-05	0.96
17-6620	17	16692748	16692822	+	46.1	0.643	8.000000	7.9	1.0	7.94	8.32e-05	8.54	5.78e-06	0.96
17-30841	17	16964294	16964368	+	46.1	0.800	5.000000	7.9	1.0	7.94	8.32e-05	10.48	1.33e-06	1.35
17-16924	17	16986838	16986912	+	46.1	0.800	6.000000	7.9	1.0	7.94	8.32e-05	8.40	6.47e-06	1.12
17-4605	17	17229232	17229306	+	46.1	0.786	9.000000	7.9	0.5	15.89	9.40e-07	7.15	2.26e-05	0.96
17-16955	17	17314491	17314565	+	46.1	0.727	6.000000	7.9	1.0	7.94	8.32e-05	6.92	2.85e-05	1.12
17-30899	17	17326628	17326702	+	46.1	0.800	5.000000	7.9	0.5	15.89	9.40e-07	7.11	2.37e-05	1.35
17-16987	17	17461555	17461629	+	46.1	0.889	6.000000	7.9	1.0	7.94	8.32e-05	7.67	1.38e-05	1.12
17-17012	17	17664491	17664565	+	46.1	0.600	6.000000	7.9	1.0	7.94	8.32e-05	7.62	1.45e-05	1.12
17-17047	17	18270155	18270229	+	46.1	0.889	6.000000	7.9	1.0	7.94	8.32e-05	8.82	1.78e-05	1.16
17-10170	17	18608100	18608174	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	19.25	1.46e-08	0.96
17-31163	17	19922086	19922160	+	46.1	0.889	5.000000	7.9	1.0	7.94	8.32e-05	13.40	2.20e-07	1.35
17-3364	17	20444670	20444744	+	46.1	0.800	10.000000	8.9	1.0	8.94	1.02e-05	9.54	2.63e-06	0.84
17-10186	17	21478476	21478550	+	46.1	0.818	7.000000	7.9	1.0	7.94	8.32e-05	7.25	2.05e-05	0.96
17-17107	17	21482704	21482778	+	46.1	0.615	6.000000	7.9	0.5	15.89	9.40e-07	6.26	5.69e-05	1.12
17-6665	17	21616685	21616759	+	46.1	0.600	8.000000	7.9	1.0	7.94	8.32e-05	6.34	5.24e-05	0.84
17-17140	17	21920987	21921061	+	46.1	0.500	6.000000	7.9	1.0	7.94	8.32e-05	7.40	1.78e-05	1.12
17-10207	17	22438419	22438493	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	7.56	1.53e-05	0.96
17-4643	17	22757516	22757590	+	46.1	0.733	9.000000	7.9	1.0	7.94	8.32e-05	8.14	8.05e-06	0.84
17-10218	17	22885442	22885516	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	6.19	6.17e-05	0.96
17-19758	17	32374983	32375057	+	46.1	0.889	6.000000	7.9	0.5	15.89	9.40e-07	7.20	2.16e-05	1.12
17-5140	17	33483184	33483258	+	46.1	0.900	9.000000	7.9	1.0	7.94	8.32e-05	8.27	7.22e-06	0.84
17-11719	17	33501497	33501571	+	46.1	0.692	7.000000	7.9	1.0	7.94	8.32e-05	6.62	3.90e-05	0.96
17-7561	17	33730073	33730147	+	46.1	0.769	8.000000	7.9	0.5	15.89	9.40e-07	6.70	3.57e-05	0.96
17-12206	17	36381916	36381990	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	16.04	5.77e-08	0.96
17-12299	17	37680449	37680523	+	46.1	0.800	7.000000	7.9	1.0	7.94	8.32e-05	12.91	2.90e-07	0.96
17-20820	17	38530902	38530976	+	46.1	0.900	6.000000	7.9	1.0	7.94	8.32e-05	6.53	4.25e-05	1.12
17-12311	17	38783665	38783739	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	8.34	6.84e-06	0.96
17-7888	17	40109280	40109354	+	46.1	0.588	8.000000	7.9	1.0	7.94	8.32e-05	9.99	1.89e-06	1.12
17-7892	17	40532186	40532260	+	46.1	0.857	8.000000	7.9	0.5	15.89	9.40e-07	9.21	3.38e-06	0.96
17-37770	17	40544855	40544929	+	46.1	0.800	5.000000	7.9	1.0	7.94	8.32e-05	9.80	2.16e-06	1.35
17-7893	17	40548235	40548309	+	46.1	0.727	8.000000	7.9	0.5	15.89	9.40e-07	7.15	2.26e-05	0.84
17-37787	17	40676719	40676793	+	46.1	0.889	5.000000	7.9	1.0	7.94	8.32e-05	18.25	2.18e-08	1.35
17-7897	17	40863488	40863562	+	46.1	0.800	8.000000	7.9	1.0	7.94	8.32e-05	5.85	9.10e-05	0.84
17-20900	17	41036677	41036751	+	46.1	0.750	6.000000	7.9	1.0	7.94	8.32e-05	13.23	2.42e-07	1.12
17-12351	17	41299222	41299296	+	46.1	0.750	7.000000	7.9	1.0	7.94	8.32e-05	9.05	3.83e-06	0.96
17-37895	17	41362314	41362388	+	46.1	0.800	5.000000	7.9	1.0	7.94	8.32e-05	10.28	1.53e-06	1.35
17-7903	17	42146870	42146944	+	46.1	0.533	8.000000	7.9	0.5	15.89	9.40e-07	6.38	5.03e-05	0.84
17-7906	17	42560271	42560345	+	46.1	0.625	8.000000	8.9	1.0	8.94	1.02e-05	9.54	2.63e-06	0.96
17-20968	17	42581928	42582002	+	46.1	0.800	6.000000	7.9	1.0	7.94	8.32e-05	8.14	8.05e-06	1.12
17-7908	17	42611232	42611306	+	46.1	0.750	8.000000	7.9	1.0	7.94	8.32e-05	6.49	4.43e-05	0.96
17-7910	17	42828324	42828398	+	46.1	0.727	8.000000	7.9	1.0	7.94	8.32e-05	6.58	4.07e-05	0.84
17-21027	17	42966511	42966585	+	46.1	0.727	6.000000	7.9	1.0	7.94	8.32e-05	6.66	3.73e-05	1.12
17-12418	17	43500706	43500780	+	46.1	0.750	7.000000	7.9	1.0	7.94	8.32e-05	5.82	9.44e-05	0.96
17-7953	17	43857637	43857711	+	46.1	0.889	8.000000	7.9	0.5	15.89	9.40e-07	7.25	2.05e-05	0.84
17-21188	17	43992683	43992757	+	46.1	0.727	6.000000	7.9	0.5	15.89	9.40e-07	7.15	2.26e-05	1.12
17-7969	17	44443628	44443702	+	46.1	0.769	8.000000	7.9	0.5	15.89	9.40e-07	6.53	4.25e-05	0.84
17-12494	17	44980043	44980117	+	46.1	0.750	7.000000	7.9	1.0	7.94	8.32e-05	7.25	2.05e-05	0.96
17-5415	17	45644254	45644328	+	46.1	0.588	9.000000	7.9	0.5	15.89	9.40e-07	6.92	2.85e-05	0.96
17-12655	17	46096971	46097045	+	46.1	0.800	7.000000	7.9	0.5	15.89	9.40e-07	6.08	6.95e-05	0.96
17-12861	17	47025308	47025382	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	7.51	1.61e-05	0.96
17-13125	17	48721571	48721645	+	46.1	0.692	7.000000	7.9	0.5	15.89	9.40e-07	5.95	8.12e-05	0.96
17-8321	17	49449251	49449325	+	46.1	0.692	8.000000	7.9	1.0	7.94	8.32e-05	9.89	2.02e-06	0.84
17-40724	17	49989154	49989228	+	46.1	0.833	5.000000	7.9	0.5	15.89	9.40e-07	5.79	9.80e-05	1.35
17-40860	17	50604527	50604601	+	46.1	0.615	5.000000	7.9	1.0	7.94	8.32e-05	7.30	1.96e-05	1.35
17-22561	17	50849722	50849796	+	46.1	0.800	6.000000	7.9	0.5	15.89	9.40e-07	6.66	3.73e-05	1.12
17-5612	17	50866993	50867067	+	46.1	0.667	9.000000	7.9	1.0	7.94	8.32e-05	7.30	1.96e-05	0.84
17-22563	17	50876291	50876365	+	46.1	0.889	6.000000	7.9	0.5	15.89	9.40e-07	8.08	8.50e-06	1.12
17-13196	17	50953687	50953761	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	10.48	1.33e-06	0.96
17-13199	17	51050330	51050404	+	46.1	0.750	7.000000	7.9	0.5	15.89	9.40e-07	8.90	4.31e-06	1.12
17-22571	17	51075418	51075492	+	46.1	0.909	6.000000	7.9	1.0	7.94	8.32e-05	9.62	2.46e-06	1.35
17-13207	17	51346090	51346164	+	46.1	0.667	7.000000	7.9	0.5	15.89	9.40e-07	6.23	5.92e-05	0.96
17-13213	17	51473443	51473517	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	7.30	1.96e-05	0.96
17-22604	17	51628730	51628804	+	46.1	0.615	6.000000	7.9	1.0	7.94	8.32e-05	6.30	5.46e-05	1.12
17-13235	17	52047486	52047560	+	46.1	0.889	7.000000	7.9	1.0	7.94	8.32e-05	9.71	2.31e-06	0.96
17-8356	17	52282142	52282216	+	46.1	0.667	8.000000	7.9	0.5	15.89	9.40e-07	7.84	1.18e-05	0.84
17-22715	17	53421921	53421995	+	46.1	0.533	6.000000	7.9	1.0	7.94	8.32e-05	6.26	5.69e-05	1.12
17-22800	17	53802872	53802946	+	46.1	0.692	6.000000	7.9	1.0	7.94	8.32e-05	8.21	7.63e-06	1.12
17-8398	17	54109700	54109774	+	46.1	0.571	8.000000	7.9	0.5	15.89	9.40e-07	29.41	5.67e-10	0.84
17-41590	17	54298207	54298281	+	46.1	0.846	5.000000	7.9	1.0	7.94	8.32e-05	6.23	5.92e-05	1.35
17-23341	17	57478750	57478824	+	46.1	0.800	6.000000	7.9	1.0	7.94	8.32e-05	8.14	8.05e-06	1.12
17-13636	17	57478961	57479035	+	46.1	0.900	7.000000	7.9	1.0	7.94	8.32e-05	8.08	8.50e-06	0.96
17-5732	17	57640637	57640711	+	46.1	0.692	9.000000	7.9	1.0	7.94	8.32e-05	7.25	2.05e-05	0.84
17-8565	17	58605259	58605333	+	46.1	0.714	8.000000	7.9	0.5	15.89	9.40e-07	7.06	2.48e-05	0.96
17-13649	17	58967353	58967427	+	46.1	0.800	7.000000	7.9	1.0	7.94	8.32e-05	7.25	2.05e-05	0.96
17-23390	17	59102200	59102274	+	46.1	0.889	6.000000	7.9	1.0	7.94	8.32e-05	9.71	2.31e-06	1.12
17-8570	17	59693542	59693616	+	46.1	0.769	8.000000	8.9	0.5	17.87	5.88e-08	8.34	6.84e-06	0.96
17-23425	17	61293740	61293814	+	46.1	0.727	6.000000	7.9	1.0	7.94	8.32e-05	8.14	8.05e-06	1.12
17-23431	17	61727041	61727115	+	46.1	0.818	6.000000	7.9	0.5	15.89	9.40e-07	12.91	2.90e-07	1.12
17-8579	17	62082226	62082300	+	46.1	0.800	8.000000	7.9	0.5	15.89	9.40e-07	6.83	3.12e-05	0.84
17-8581	17	62199340	62199414	+	46.1	0.800	8.000000	7.9	0.5	15.89	9.40e-07	8.21	7.63e-06	0.84
17-13678	17	62797041	62797115	+	46.1	0.667	7.000000	7.9	1.0	7.94	8.32e-05	6.16	6.42e-05	0.96
17-13682	17	62869145	62869219	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	5.91	8.43e-05	0.96
17-13689	17	62925345	62925419	+	46.1	0.727	7.000000	7.9	1.0	7.94	8.32e-05	6.58	4.07e-05	0.96
17-43321	17	63458225	63458299	+	46.1	0.900	5.000000	7.9	0.5	15.89	9.40e-07	5.88	8.76e-05	1.35
17-5758	17	63545086	63545160	+	46.1	0.750	9.000000	8.9	0.5	17.87	5.88e-08	6.30	5.46e-05	0.84
17-23664	17	64100189	64100263	+	46.1	0.667	6.000000	7.9	1.0	7.94	8.32e-05	7.56	1.53e-05	1.12
17-43724	17	64762260	64762334	+	46.1	0.786	5.000000	7.9	0.5	15.89	9.40e-07	5.91	8.43e-05	1.35
17-8624	17	64972809	64972883	+	46.1	0.900	8.000000	7.9	1.0	7.94	8.32e-05	8.47	6.11e-06	0.84
17-80115	17	64989022	64989096	+	46.1	0.727	4.000000	7.9	1.0	7.94	8.32e-05	7.25	2.05e-05	1.68
17-23801	17	65308198	65308272	+	46.1	0.889	6.000000	7.9	0.5	15.89	9.40e-07	9.37	2.98e-06	1.12
17-23812	17	65374006	65374080	+	46.1	0.727	6.000000	7.9	1.0	7.94	8.32e-05	6.19	6.17e-05	1.12
17-13916	17	66301296	66301370	+	46.1	0.562	7.000000	7.9	1.0	7.94	8.32e-05	6.92	2.85e-05	0.96
17-8683	17	66302275	66302349	+	46.1	0.800	8.000000	7.9	1.0	7.94	8.32e-05	7.84	1.18e-05	0.84
17-8715	17	66605991	66606065	+	46.1	0.643	8.000000	7.9	1.0	7.94	8.32e-05	5.91	8.43e-05	0.84
17-8732	17	67969111	67969185	+	46.1	0.947	8.000000	7.9	1.0	7.94	8.32e-05	6.58	4.07e-05	0.84
17-14019	17	68498490	68498564	+	46.1	0.667	7.000000	7.9	1.0	7.94	8.32e-05	10.80	1.07e-06	0.96
